,mean_curvature,std_curvature,min_curvature,max_curvature,percent_convexity_curvature,longest_contiguous_percent_concavity_curvature,longest_contiguous_percent_convexity_curvature,number_distinct_paths_curvature,Unnamed: 0.1,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region,Unnamed: 0,quick_img_tag
2122,0.06751866915900946,0.14107738947470955,-0.160992761315299,0.5677249981780833,60.0,20.0,21.714285714285715,12.0,103,77349.0689,313.8214353,0.321965298,475.7060313,253.3730953,1323.947873,106,204.3098751,245,0.764756944,0.846351126,25.13393871,16.08626561,459.5122898,881.0,14172.0,278416.0,6259680.0,22143.0,386714.0,8213328.0,196404758.0,688285.0,12689122.0,279387256.0,6834176794.0,23307297.0,446254076.0,10012007382.0,247000000000.0,881.0,-3.62e-13,50441.44381,158177.3491,-3.5e-12,30515.82066,233866.1286,4098698.323,131744.1952,83221.14452,5631610.522,30880140.6,-614517.058,7219786.947,17338490.33,705981357.7,0.234726608,0.017155635,0.003279456,0.000382804,-2.37e-08,-1.01e-05,4.28e-07,133,1.877492284,2.783121898,5.225289889,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 5.bmp,133,,4 nM 5
2123,0.048970290342511595,0.34098248908623585,-2.472902073682982,2.8731418172598624,73.046875,10.546875,24.609375,22.0,104,163038.8433,455.6177154,-0.546426228,638.042175,349.4140363,1737.949762,82,166.8330641,224,0.894077997,0.836717535,29.71136241,24.57027464,611.423912,1857.0,45627.0,1384199.0,47745831.0,55174.0,1188368.0,32885346.0,1065005690.0,2075720.0,40145746.0,1001488076.0,29606235544.0,88603834.0,1589230460.0,36224282178.0,975000000000.0,1857.0,-1.64e-12,263131.0792,805275.6577,1.31e-11,-167272.3328,-21237.82829,-49076423.84,436425.2903,-915486.666,50791988.22,-90350890.59,997784.8838,-63202495.99,246121344.8,-14197452472.0,0.202861161,0.011936882,0.000622269,4.37e-05,4.24e-09,3.09e-06,-5.84e-09,134,1.826034757,2.723879126,4.973897959,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 5.bmp,134,,4 nM 5
2124,0.07106296160131717,0.13816263672692142,-0.19797804419054807,0.5433581866346547,67.4074074074074,12.592592592592592,24.444444444444443,10.0,105,54697.4687,263.8995645,0.206056296,357.2516873,222.4830686,1025.991338,123,163.3386838,198,0.862880886,0.782410678,22.90369181,12.99197432,370.6779579,623.0,8094.0,128560.0,2307408.0,14269.0,192322.0,3210826.0,60175744.0,381965.0,5246818.0,89500370.0,1707796444.0,11000317.0,152978722.0,2637182542.0,50745904492.0,623.0,-2.06e-13,23402.95987,29058.47448,-2.84e-12,6939.518459,86011.28922,461219.8586,55152.22151,-33542.65455,1423070.7,2295549.416,-274470.6122,1446658.899,4628429.859,68093543.66,0.202394517,0.007970064,0.003200591,0.000378652,4.11e-07,3.16e-05,6.95e-08,136,1.605747753,2.871900607,4.611547946,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 5.bmp,136,,4 nM 5
2125,0.04063771638616993,0.1103926884283674,-0.5753971282332537,0.6624692565270217,74.8768472906404,8.374384236453201,23.645320197044335,14.0,106,142757.7594,426.3388612,-0.593810153,486.9823468,384.4129742,1553.374959,106,200.9372694,252,0.929674099,0.61390793,23.36531365,20.19803198,498.7269972,1626.0,32842.0,866780.0,26094172.0,37992.0,719387.0,18265297.0,537065597.0,1129810.0,20230545.0,487202963.0,13704166803.0,38022030.0,650309975.0,14868847045.0,399000000000.0,1626.0,-1.19e-12,203436.2337,368898.7315,6.27e-12,-47976.631,-49222.51392,-10932612.05,242115.0037,-347415.4492,22123073.45,-57808173.54,309478.9789,-14731009.13,45214967.23,-2598419140.0,0.168521987,0.001531181,0.00019359,6e-06,1.35e-11,5.09e-08,-2.04e-10,137,1.266820788,3.189797268,4.040901488,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 5.bmp,137,,4 nM 5
2126,0.11227818611234784,0.2558819859928288,-0.2617680967469468,1.3700729500718476,65.93406593406593,10.989010989010989,16.483516483516482,14.0,107,17032.5986,147.2636346,-0.180819522,293.7770841,93.55440701,685.0659837,81,116.757732,155,0.776,0.947938408,13.95360825,5.257731959,292.8780827,194.0,1020.0,6918.0,54402.0,2707.0,12338.0,78236.0,593204.0,49345.0,189032.0,1066690.0,7489406.0,1037503.0,3397748.0,16790894.0,106624082.0,194.0,2.31e-14,1555.113402,1676.271442,1.1e-13,-1894.680412,1628.381656,-34456.79018,11572.58247,-17535.52705,94782.31014,-195799.4187,26003.63652,-216412.134,598696.6268,-3468002.554,0.348806884,0.080982346,0.012346004,0.003693826,2.33e-05,0.000817066,8.87e-06,138,3.140173654,2.331924513,7.322647918,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 5.bmp,138,,4 nM 5
2127,0.12097182095854409,0.4864173853759875,-0.6990612603294087,3.6929564212266017,70.76923076923077,7.6923076923076925,29.230769230769234,18.0,108,13345.1288,130.3516234,-0.744225452,168.6620254,106.733304,457.9124405,92,133.2894737,160,0.932515337,0.774296027,9.289473684,7.763157895,180.2355487,152.0,1180.0,11240.0,117874.0,1412.0,10042.0,89160.0,881212.0,15348.0,104792.0,892550.0,8475446.0,182300.0,1222456.0,10136670.0,93506950.0,152.0,-5.68e-14,2079.473684,-1670.459834,2.84e-14,-919.5789474,-976.0110803,-24784.89036,2231.263158,2727.861496,29174.89539,58729.32642,-1729.362881,-30725.55343,-84314.65589,-722851.383,0.186579676,0.006379871,0.00121448,0.000103987,3.1e-08,6.12e-06,-2.01e-08,140,1.580219286,2.714970601,4.290248906,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 5.bmp,140,,4 nM 5
2128,0.5113722789012162,1.8784212959108688,-0.43414891780448406,10.86375274297931,68.29268292682927,7.317073170731707,26.82926829268293,12.0,109,3248.4853,64.31251779,1.271232804,198.1026064,26.76472442,236.8564959,127,162.4864865,183,0.569230769,0.990831237,2.486486486,7.27027027,225.2700784,37.0,269.0,2901.0,38855.0,92.0,955.0,12861.0,202015.0,336.0,4373.0,68827.0,1211885.0,1532.0,23785.0,420807.0,8024353.0,37.0,2.49e-14,945.2972973,4018.812272,8.88e-15,286.1351351,1487.14317,27594.18082,107.2432432,507.2468955,9761.178943,112949.9546,163.2227904,3555.968116,41008.44194,612948.6424,0.768838963,0.549487402,0.356338873,0.334692746,0.115583734,0.246855143,0.000516072,141,7.401630717,1.195625339,8.849577237,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 5.bmp,141,,4 nM 5
2129,0.014681278356711682,0.30263077365583047,-2.5928948565820624,3.360237064062941,64.28571428571429,5.291005291005291,27.513227513227513,38.0,110,320458.685,638.7649569,1.24573637,957.2053311,463.5054147,2743.869289,60,174.7545205,232,0.743835337,0.874941972,32.13041096,46.37479452,1163.729858,3650.0,169268.0,10044582.0,674085038.0,117276.0,5990207.0,379124331.0,26423472173.0,4512226.0,246223623.0,16133781323.0,1140000000000.0,192500964.0,11073981905.0,743000000000.0,53300000000000.0,3650.0,-1.98e-12,2194813.281,4701581.862,-1.41e-11,551556.5978,5231135.65,478495814.5,744099.9244,1526589.11,398730250.9,2682742548.0,-295184.4493,291419065.8,2755743929.0,228220000000.0,0.220597726,0.018713429,0.000394622,9.75e-05,1.72e-08,1.03e-05,8.27e-09,142,2.065143795,2.866542005,5.919821434,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 5.bmp,142,,4 nM 5
2130,0.052179064471378024,0.1078210022599844,-0.16971167558084063,0.484196267799918,68.25396825396825,9.523809523809524,19.576719576719576,12.0,111,77700.2565,314.5330495,-0.618672047,578.958914,213.9207042,1411.217322,124,176.1118644,239,0.798736462,0.9292339,28.07457627,21.10169492,548.3651908,885.0,18675.0,484235.0,13927671.0,24846.0,438143.0,9611795.0,236687627.0,847384.0,13809597.0,278539017.0,6292242033.0,31257522.0,489732605.0,9426708677.0,203000000000.0,885.0,-1.73e-12,90160.84746,-95601.62999,-2.2e-13,-86149.71186,-347087.5671,-17270800.84,149843.078,765591.6689,21477184.73,189688356.2,-945986.5811,-30630159.77,-306522036.0,-6696785054.0,0.306430369,0.054200874,0.0105592,0.003906694,2.47e-05,0.000873787,-4.4e-06,143,2.706418325,2.437508582,6.596917894,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 5.bmp,143,,4 nM 5
2131,0.09314185964137878,0.16002956769084942,-0.13973724131933607,0.6371691202962796,65.48672566371681,13.274336283185843,18.58407079646018,10.0,112,36786.9011,216.4221274,1.438762862,345.5869087,143.1158392,852.7842513,89,184.673031,228,0.883966245,0.910220467,8.021479714,18.03818616,347.7014974,419.0,7558.0,171444.0,4324342.0,3361.0,64478.0,1501520.0,38671082.0,33581.0,667618.0,15744872.0,408386602.0,374953.0,7616324.0,180692774.0,4693613444.0,419.0,-1.99e-13,35111.38902,-34888.33043,7.46e-14,3851.656325,-12668.35561,909291.4111,6620.806683,85.70450157,530119.1887,-1395579.164,-633.6432465,107295.0506,-509640.1368,25410186.48,0.237707667,0.028261105,0.000203792,0.000107491,1.53e-08,1.61e-05,4.38e-09,144,2.414735578,2.467640497,5.958699302,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/4 nM 5.bmp,144,,4 nM 5
