,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region,mean_curvature,std_curvature,min_curvature,max_curvature,percent_convexity_curvature,longest_contiguous_percent_concavity_curvature,longest_contiguous_percent_convexity_curvature,number_distinct_paths_curvature
27,232047.20669999995,543.5546704939386,1.3664458505211343,630.62072910227,478.650088661378,1884.654486354872,35.0,144.4218690881574,223.0,0.9749170047952785,0.6510740688238909,25.833900870223232,31.93378736284525,665.467928303085,2643.0,84401.0,3430411.0,157920827.0,68279.0,2243432.0,91524912.0,4190913512.0,2208031.0,72966586.0,2919892458.0,130248030454.0,80582561.0,2664011162.0,104267644722.0,4514340413222.0,2643.0,5.7696070143720135e-12,735167.4127884981,1421451.886672709,-1.9326762412674725e-12,63024.932652289084,-1121235.3138750289,25806195.21965265,444118.0824820279,-800566.1695540261,78658291.96838728,-441520044.7105403,593901.9925914553,26563323.56591725,-227355918.72418433,9238362189.10702,0.16882028560662685,0.0020615881444704352,0.0002347781700607886,5.145257907634062e-06,4.617555548306787e-11,-5.6916826411994434e-08,-1.7276536006246446e-10,45,1.31749840654141,2.9885704661783024,3.9374368270266316,Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_03.bmp,45,0.07933810298235194,0.4722202785706237,-1.5878592480801526,6.777983674392835,77.32342007434944,4.83271375464684,33.82899628252788,30.0
28,162248.67119999995,454.51229274088183,0.7591436854444746,471.8812007733668,459.8146885696511,1615.8639349903592,44.0,156.48376623376623,218.0,0.9281767955801105,0.22469597454221207,26.3495670995671,28.433982683982684,538.1023844957389,1848.0,52546.0,1779242.0,66817414.0,48694.0,1391949.0,47389063.0,1789730541.0,1568992.0,45009133.0,1512013167.0,56093579437.0,56533048.0,1623559377.0,53443155595.0,1929579975849.0,1848.0,4.547473508864641e-13,285149.9458874458,10580.533980809414,-2.2524204723595176e-12,7384.647186147183,86856.67419557365,3800293.287563176,285926.17965367966,7277.12761661138,18395054.39276048,7803547.996491311,122725.90470099871,142946.9328592633,-30574767.888604943,332578018.1463286,0.16722071290980467,1.8754677867190382e-05,8.874629844459242e-07,2.052778683109279e-06,-2.6153549682600413e-12,1.961809859203736e-09,9.14688425921238e-13,47,1.0262421199315122,3.424302414129059,3.5141633687624005,Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_03.bmp,47,0.04834162525166898,0.06247655128517589,-0.044443790396272,0.2878741066344608,72.33009708737865,9.70873786407767,24.271844660194176,10.0
29,432750.9200999999,742.2907681574968,-1.2960388085679433,827.2535391620994,673.0533327154086,2514.832280896821,79.0,166.7622235747616,212.0,0.9756532066508313,0.5814252562881189,37.24000811523636,45.60357070399675,861.8872147212766,4929.0,224780.0,12592264.0,786657530.0,183556.0,8158830.0,446502672.0,27401026590.0,8484874.0,371957592.0,19764156418.0,1176517601196.0,441326350.0,19164522456.0,989363524146.0,57010709963568.0,4929.0,2.580691216280684e-11,2341493.37715561,-1155589.203504926,-7.403855306620244e-12,-211979.02414282828,-3099340.718675218,-147533989.51328388,1649247.0703996755,805241.7851738613,468451825.5400238,1110108797.7468998,2513624.8118146383,-169567472.69441587,-1125195803.6342044,-82676028604.66101,0.16426152347531686,0.0011163853843562175,5.233813426799517e-05,1.6010739633089305e-07,-1.1342244212175836e-13,-4.619411144487959e-09,4.4938215845875256e-13,48,1.2291054793898364,3.0399776632494313,3.736453203122587,Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_03.bmp,48,0.02719370766502976,0.0297416442832761,-0.061392567228326415,0.1233561302203648,87.5,5.654761904761905,21.13095238095238,12.0
30,235734.67649999994,547.8564704237332,-0.22154415247442863,629.0623969723931,513.275681305259,2017.327872892359,23.0,139.17392923649908,200.0,0.9129547772866372,0.5781399345802937,34.126256983240225,28.0659217877095,670.9862168480065,2685.0,75357.0,2630725.0,102281517.0,91629.0,2517458.0,89340448.0,3569549348.0,3871115.0,105906932.0,3797631942.0,153985178294.0,179829099.0,4921556852.0,177662176882.0,7269190187678.0,2685.0,-3.865352482534945e-12,515761.33184357535,-502839.4962654117,-2.5849544726952445e-11,-54194.34748603356,2605679.233523296,-12262347.842692584,744160.1988826817,959421.6374657454,123641734.54801276,342648518.7133343,-3068370.6692150724,-34392542.34131413,796597451.297389,-7305985531.644699,0.17476518359827264,0.0012297586010167924,0.0009310390009172498,3.0280098900585013e-06,-7.199479514505285e-11,4.6796294325657174e-08,1.4375503855860657e-10,49,1.2255838721458392,3.206880402646116,3.930300901383635,Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_03.bmp,49,0.03752763012100923,0.1036254723016595,-0.734295982590734,0.5698513308081417,78.76106194690266,5.3097345132743365,29.646017699115045,14.0
31,263.3906999999999,18.312822146121437,1.5707963267948966,30.60229185317117,0.0,9.37,66.0,66.66666666666667,67.0,1.0,1.0,0.0,1.0,28.11,3.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,50,inf,0.30618621784789724,inf,Incomplete,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_03.bmp,50,,,,,,,,
32,2019.3286999999996,50.705908478782305,1.4196346252600252,944.9150445721224,27.056880934694195,168.99295269858973,42.0,81.69565217391305,131.0,0.11794871794871795,0.999589957392397,3.652173913043478,24.565217391304348,614.860513775279,23.0,565.0,28167.0,1674163.0,84.0,4238.0,251878.0,15483158.0,650.0,38128.0,2339416.0,144837100.0,5808.0,354932.0,21968992.0,1363595552.0,23.0,2.842170943040401e-14,14287.652173913044,280275.9584120984,1.7763568394002505e-15,2174.5217391304345,42172.01890359169,2324284.314785897,343.2173913043478,6277.145557655955,359800.07413495524,11105998.669151414,927.1077504725897,56467.78104709459,1710180.1377210633,72687301.54090235,27.657598421961044,762.4381008580967,13070.437987589561,13046.261846679698,170362579.16058338,360234.52349485375,7168.456958532333,52,34.923280582592476,0.17884459949001377,6.2458401286711265,Incomplete,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_03.bmp,52,,,,,,,,
33,228535.33069999993,539.4258247584813,1.1875063673513455,592.0091340271132,495.4478727174356,1815.183305275436,92.0,181.80023050326545,222.0,0.9687383699292892,0.5473676234308927,27.012293507491357,33.98578563196312,641.348950650112,2603.0,88465.0,3628769.0,165515011.0,70313.0,2457129.0,102185241.0,4699316997.0,2381381.0,84457689.0,3496416357.0,159222389445.0,90716939.0,3240355905.0,132860323317.0,5962606721313.0,2603.0,3.737454790098127e-12,622216.4740683826,-104585.75064115727,-1.3137935184204252e-11,67486.45485977722,-423292.67473698896,37687368.49224862,482065.6066077602,-121343.02693470071,75128909.60960503,-48757622.041608945,346981.16372535547,19375413.429367207,-36095616.21693839,7126084003.071092,0.16297901497505873,0.0008246760586956871,2.2439551058677937e-05,4.7587343014970554e-07,1.13495488862026e-12,1.3575306779039044e-08,-1.0630413452139688e-12,54,1.1948969137359653,3.0661407078768197,3.6637220689222203,Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_03.bmp,54,0.03927683828325415,0.04439692517129403,-0.03901207661327204,0.24564090218443294,88.57142857142857,7.755102040816326,46.12244897959184,8.0
34,290607.73899999994,608.2871569422413,-1.4207426797032725,681.4515949794699,556.7125652243799,2138.091690357103,70.0,171.55015105740182,218.0,0.9594202898550724,0.5767070797174397,38.108157099697884,36.801510574018124,761.7988638741856,3310.0,121813.0,5568975.0,286711687.0,126138.0,4588277.0,209013593.0,10752089975.0,5545302.0,199262395.0,8911212539.0,449947328473.0,266733990.0,9481237979.0,414070541447.0,20365202571569.0,3310.0,1.4352963262354024e-11,1086072.59244713,1826770.660868745,1.092104184863274e-11,-53791.9407854985,749468.170938932,-38149182.45105542,738415.2797583081,-713271.7288210198,120833894.8892388,-412324387.68222845,-866540.7529628213,-19076286.38561975,289511167.6329317,-9638583098.327803,0.16652712846774292,0.0011033336522778305,6.402072413563748e-05,3.155107175369158e-06,2.497876066675336e-11,1.0437169830803958e-07,-3.724022003038091e-11,55,1.2240636147754536,3.1375547523981027,3.8405666117763246,Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_03.bmp,55,0.011582035042749057,0.09135672974952279,-0.6260208536888114,0.2544533452416827,81.60535117056857,6.0200668896321075,62.54180602006689,12.0
35,271292.4209999999,587.7246282096233,1.3191287239096783,745.49796972264,475.97873108148957,2266.275116069795,50.0,164.9009708737864,226.0,0.9522342064714946,0.7696459957887031,28.692880258899677,37.11391585760518,787.5818043225731,3090.0,114682.0,5433902.0,293356264.0,88661.0,3465206.0,170202572.0,9423088154.0,3087195.0,123401902.0,6088017840.0,336855761566.0,118874387.0,4799063642.0,234948194156.0,12855223726070.0,3090.0,-3.467448550509289e-12,1177603.9016181233,4271898.157042343,8.93862761586206e-12,174649.1061488672,1324448.1149744987,136678194.83331013,543255.5433656959,-1198365.2461260366,135092771.7960151,-242465958.9162805,-881261.9824245673,58967226.703007124,-250743380.45925274,32241247344.370743,0.18023056367065898,0.005752208630439611,0.0003033571297188116,3.423108011644489e-05,3.4617857624934764e-09,2.535356283923571e-06,-4.2889401720340355e-10,56,1.5662421890758973,3.039948072444724,4.761294923662879,Multiple Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_03.bmp,56,0.04752961334588501,0.233373414409513,-0.2514674404388162,2.926690875700592,67.20257234726688,7.07395498392283,14.14790996784566,20.0
36,359616.1023999999,676.6664189238369,-0.3582561361853087,707.7458332053268,656.0716260587667,2287.678737658513,45.0,164.565185546875,228.0,0.9724596391263058,0.37509192322866913,39.052490234375,36.454345703125,735.7091058971608,4096.0,149317.0,6723575.0,341047369.0,159959.0,5763722.0,259298084.0,13180806752.0,7682079.0,271841322.0,11971894816.0,596544728988.0,410455859.0,14272609340.0,612162159350.0,29691121212218.0,4096.0,0.0,1280321.4626464844,2597279.168220164,0.0,-67478.68432617188,1645519.5444487333,-48880128.33768693,1435281.7145996094,-2933420.2633641977,280025279.3570049,-1273242900.947755,-1651106.413153795,-37883725.51934044,437371210.85914814,-21719618695.085453,0.16186256273067556,0.00015001749545341382,0.00015031487154479827,9.8031000805297e-08,-3.347839475359769e-13,-9.311543743905185e-10,1.7184052504881542e-13,57,1.078763057407289,3.2323450458165057,3.4869344242203173,Crystal,C:\Users\Jacob\Desktop\Academics\Mirkin\colloidal_crystal_ML\Images\20240217_Images_by_experiment\Fig3_Fig4_oven_pcr_linkerstrength\L-2_nM-2.5_mixing-F_oven-F_embed-Ag\L2_2.5nM_03.bmp,57,0.02230465700284993,0.17078439724226252,-2.1300583358498293,0.8525201801791624,80.32786885245902,6.229508196721312,23.60655737704918,16.0
