,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region,facet_score
0,192363.00789999997,494.8981598293557,-1.3247444594210425,706.5061548891483,381.8217251706943,2460.381494481077,77.0,185.99452304883616,233.0,0.8093830809013668,0.8413847940926612,23.56138749429484,42.549064354176174,788.9740306245826,2191.0,93225.0,4712467.0,262048845.0,51623.0,2066308.0,99719274.0,5332149826.0,1476395.0,56985932.0,2638417550.0,134871584930.0,47431607.0,1795449868.0,80289406206.0,3928648886926.0,2191.0,3.3367086871294305e-11,745830.4755819261,-1930994.4556139228,-4.511946372076636e-12,-130202.3491556367,-233010.77450093097,-105177447.34509471,260085.4933820173,302202.1350629238,58861202.54068345,-110244676.06794211,389742.1279234318,-27240337.31450279,-156592783.5973367,-14025977603.727083,0.20954482872944263,0.013181333570287949,0.00018295246254677384,5.303008440099863e-05,4.145063130401326e-09,5.81601663162811e-06,-3.1784074756151734e-09,1,1.8503560911137338,3.4824629303719425,6.443796495291507,Multiple Crystal,../Images/Training/4 nM 7.bmp,1,60.60446978540172
1,701760.6216999998,945.2562480546599,1.4950286992355615,1703.927013009739,711.2283202297953,6651.22621588718,73.0,186.90316526961092,248.0,0.7095428317798491,0.9087203860323965,54.43838358563743,74.34642812460903,1653.8514511890116,7993.0,594251.0,60622373.0,7269339257.0,435126.0,33379723.0,3484969843.0,424276866877.0,26643972.0,2044593857.0,212882708689.0,25924846948115.0,1755644880.0,132801755113.0,13607555192125.0,1643028657121867.0,7993.0,1.6569856597925536e-10,16441933.740522958,317484269.873512,-1.482902689531329e-11,1029659.11585137,31682892.855425335,4405271492.840732,2956415.903915927,-48396248.07442596,3962049320.1820846,-22178955864.665035,-16694894.013091793,1025369242.1501307,-16304149083.79433,1920031895389.8618,0.30363033381155347,0.04559393558747295,0.006944174812514413,0.002226306421704366,8.732150160172776e-06,0.00047499229166920944,-6.127244966397106e-07,2,2.3957524813680178,3.9034689661611486,9.351745461623622,Multiple Crystal,../Images/Training/4 nM 7.bmp,2,139.33893233854627
2,293592.83359999995,611.4033086190901,-1.2291173503123418,837.9085280740157,493.1650125621782,3275.7428714365387,82.0,187.8148923444976,241.0,0.7152941176470589,0.8084487011921644,27.369318181818183,39.25418660287081,993.617703395023,3344.0,131266.0,6701422.0,392144278.0,91523.0,3247803.0,152902177.0,8404319307.0,3206527.0,107813683.0,4775376793.0,247908272407.0,128145569.0,4196338659.0,178619653273.0,8912421364395.0,3344.0,1.3798739928461146e-11,1548681.9413875602,7500908.475969262,-1.0761169733086717e-11,-344857.9204545456,-3436939.6666349554,-329493828.4021332,701604.8920454544,821126.0997376582,280056434.6308519,2401028920.5696077,1980216.2217846066,-126354327.0297267,-391693367.1248156,-85525023542.29211,0.20123584494626298,0.009542572027317182,0.00042196954388339244,0.00017070053123898642,3.6137174637465783e-08,1.57383169156292e-05,2.8159820676973495e-08,3,1.69904293031812,3.909427773656911,6.642285620421082,Multiple Crystal,../Images/Training/4 nM 7.bmp,3,73.37207455157872
3,134943.83529999998,414.50672783706267,1.5244433731366491,467.48469909475034,380.9261564437262,1640.2543296540512,113.0,192.64736499674692,239.0,0.8115100316789863,0.5796831483341326,20.056603773584907,25.96356538711776,567.8714763923259,1537.0,39906.0,1275046.0,45425940.0,30827.0,804098.0,25941966.0,936426488.0,777223.0,20560048.0,666641604.0,24173774122.0,22074833.0,594854576.0,19452370404.0,710581832174.0,1537.0,1.1368683772161603e-12,238943.95966167867,-86474.43364859477,1.2327916465437738e-12,3719.16981132077,175747.76774161827,4125940.226341266,158938.07547169816,231379.98858349412,19779394.62043908,93753322.18780631,110863.2367390523,3302813.9307148475,114029458.46283065,2128493873.452357,0.16842501536947735,0.001156874480851666,9.125219250752929e-05,1.202465085764725e-05,3.155225736067579e-10,-2.1093802873422108e-07,2.431111925603234e-10,4,1.2272318169461576,3.5086802473541545,4.305964035043533,Crystal,../Images/Training/4 nM 7.bmp,4,45.507735485113884
4,269360.8891999999,585.6286672751485,0.5753693580446154,613.6487025772157,578.881061682693,2254.964525530077,89.0,194.92666232073012,249.0,0.9122807017543859,0.33181988234210597,32.764667535853974,31.184485006518905,655.9669251570539,3068.0,95674.0,3742228.0,166200886.0,100522.0,3176067.0,124620037.0,5527912947.0,4089182.0,127813429.0,4898846195.0,212123334949.0,186465766.0,5732965605.0,213327849739.0,8956674584565.0,3068.0,-1.1937117960769683e-12,758683.5814863103,2183119.4999209577,3.6777692002942786e-11,41340.198174706544,-571164.8436550668,15224048.919941042,795612.0899608862,-2414601.4660481494,126833147.31369558,-645625054.6748194,349146.0462527833,22328548.63639935,-211677419.6942913,7438665057.914651,0.1651288388282796,9.255073282919076e-05,0.0003425883800887367,3.7847599228648846e-07,3.4757643677842933e-12,3.2596929284030484e-09,-2.547999339718133e-12,5,1.0600600765785289,3.6746831143936687,3.8953848636459796,Crystal,../Images/Training/4 nM 7.bmp,5,63.662565297051096
5,472874.1033999999,775.9394358647228,-0.5563836419386208,1201.5338598264486,550.3863269175597,4019.6353511210264,87.0,188.42666171555885,246.0,0.7769763416041546,0.8889162473967216,62.64352023765318,47.968808020794654,1237.4077484806694,5386.0,258360.0,14774576.0,932036526.0,337398.0,14223084.0,732474316.0,42320384964.0,25451174.0,992390180.0,47814357268.0,2599359025676.0,2115651432.0,78286385190.0,3599426584726.0,186874132142670.0,5386.0,-1.2846612662542611e-11,2381354.7597474935,-5143772.332106355,3.5981884138891473e-11,-1961495.8886000724,-4875895.2310749,-1823746747.0744922,4315375.558856293,17277715.27734417,2436075941.603709,8519269565.584556,-19360333.849608608,-3353933873.350611,-28865580516.42143,-3078567104691.86,0.2308501238237885,0.02273298187056555,0.000721194225985782,0.0001620822139584603,5.5163177519300934e-08,2.4023450149020263e-05,-5.279380332180475e-09,6,2.1830735995126234,3.345419954874704,7.303297982769678,Incomplete,../Images/Training/4 nM 7.bmp,6,99.73399688831987
6,296841.31889999995,614.7764681043193,-0.15641537359130922,989.9429408787638,524.2928147596915,3339.392280896821,87.0,200.50517598343686,255.0,0.6994207695490278,0.8482355066724878,48.178053830227746,32.30908015380065,962.2401505861204,3381.0,109237.0,4232127.0,182012311.0,162890.0,5001687.0,194484429.0,8552868789.0,10165206.0,291339779.0,11062181113.0,484938257789.0,709126658.0,18923035029.0,692289077211.0,29862819047979.0,3381.0,-8.569145393266808e-12,702780.0112392781,-136170.89130141475,-7.005951374594588e-11,-261139.066252588,7463112.623326795,-121718110.82667108,2317482.811594202,-11926332.451710105,497205214.74754333,-5714490559.222103,-3916807.158580146,-446023398.6490988,7336569593.748806,-206669743660.6918,0.2642131296054251,0.022040313792516423,0.004441882529697423,0.0003578094557619145,-3.4778005429723704e-08,-3.365261501004696e-05,4.497453233754015e-07,7,1.8881489751723988,3.3733179388424865,6.369326809156109,Multiple Crystal,../Images/Training/4 nM 7.bmp,7,84.5365999408986
7,38542.83909999999,221.52712454343964,-0.23484423169120497,264.0534740083494,191.5342258165382,798.8377945419487,163.0,193.73120728929385,219.0,0.9126819126819127,0.6883681313553572,16.80637813211845,9.569476082004556,303.4780850407488,439.0,4201.0,52225.0,736855.0,7378.0,68267.0,836841.0,11753969.0,145228.0,1303573.0,15500615.0,212478715.0,3144802.0,27470891.0,314906073.0,4175537549.0,439.0,-2.2737367544323206e-13,12023.630979498861,6969.413462985363,-3.090860900556436e-13,-2336.594533029613,3847.873044452868,-98441.10651119,21230.542141230075,-7643.489910284825,325364.84914711234,-322365.7546133901,-9571.721722074868,-257894.53507663117,385095.3500359742,-7270178.814859953,0.17255085393251868,0.002870272945227881,8.217449169940598e-05,2.0372085382958593e-06,2.1691340921306677e-11,8.318551269553627e-08,1.4975300323660762e-11,8,1.3786229217397106,3.0252879555627032,4.17073132040181,Crystal,../Images/Training/4 nM 7.bmp,8,24.617038794522088
8,218614.28099999996,527.5872890935157,-0.1612842011903785,783.3252662978499,407.01312317296265,2375.718541782487,86.0,187.63253012048193,245.0,0.7706592386258124,0.854411728798236,34.036144578313255,18.93253012048193,761.3377265051299,2490.0,47142.0,1206634.0,36306636.0,84750.0,1478682.0,34689548.0,975385932.0,3951726.0,65150236.0,1391797742.0,35363032906.0,215004054.0,3443217234.0,68662239200.0,1589002552164.0,2490.0,-1.7905676941154525e-12,314116.66506024083,1567955.005405719,-3.289812866569264e-11,-125849.92771084336,-1614306.1830164068,-33334071.41855117,1067162.7469879503,-1099042.853418492,87337748.3204698,5316943.198693197,7858325.439976774,-77755953.78296533,-342240916.9035654,-13855918540.511919,0.22278340866247173,0.01639986687635398,0.0019326491154430811,0.000409613379168122,3.026998315966344e-07,4.670888935215958e-05,-2.0296911754684738e-07,9,1.9245700487278175,3.0328634144671507,5.836958089365859,Multiple Crystal,../Images/Training/4 nM 7.bmp,9,66.61715620286142
9,556720.1428999999,841.9252349768894,-1.5399485971184463,1321.8748134111481,704.6228089162952,5602.337869980719,77.0,177.95284655417126,246.0,0.6949802718106094,0.8460849617219935,54.46790727014667,80.88519161015613,1428.671526698842,6341.0,512893.0,49367575.0,5257624627.0,345381.0,27762142.0,2727815258.0,299150752624.0,21058707.0,1692661570.0,168950359286.0,18873891128644.0,1367830023.0,110017962574.0,11107794539258.0,1256402114978320.0,6341.0,2.098659024341032e-10,7882126.419492196,-10575747.675953284,-9.492850949754938e-11,-174066.36350733356,67025543.07833672,-68736948.22532026,2246526.7191294744,8286080.335602037,2216828894.655118,-5652307719.598368,-23920895.140090615,-423971614.66175956,26579338708.055244,-206903598981.94482,0.25190465463126044,0.019719839673941062,0.0050606537847128555,0.00018175364180180424,-1.7431149865813026e-07,-2.5164555886211196e-05,-5.235641715158721e-10,10,1.8760034399740508,4.238175819027577,7.950832415710576,Incomplete,../Images/Training/4 nM 7.bmp,10,113.04255535033955
10,1334600.6768999996,1303.5591119160633,-1.491621575997336,1768.7246371135789,1088.8242923845094,7938.635821223486,48.0,192.54627985000988,253.0,0.7174682588379667,0.788059925273887,90.59417143608974,100.46227221893297,1944.3596668312164,15201.0,1527127.0,187139843.0,25548930937.0,1377122.0,136691196.0,16805492116.0,2300264229336.0,137719618.0,13411816478.0,1640979622842.0,223491577392806.0,14780652014.0,1410405384378.0,171185108089342.0,2.311752015545763e+16,15201.0,-4.267519670975162e-11,33721194.61311755,-26978579.0156417,2.219735506514553e-10,-1657609.2426814046,184767478.67684034,-19817382225.998573,12960391.44358923,-123469803.59240878,25937102395.239147,-821287945206.3713,-44214517.84349715,-122059766.8822115,304833753434.1884,-26522731485403.05,0.20202321826890662,0.008278186889730903,0.0005866765840238216,5.2227722890519214e-05,9.021782159477773e-09,1.066355173130049e-06,-1.4789798798262649e-09,11,1.6244353193480812,4.488339029516049,7.2910164447543595,Multiple Crystal,../Images/Training/4 nM 7.bmp,11,156.740676045643
11,328799.3904999999,647.0242547767579,0.8691012134195232,722.5232393169471,645.9909954034413,3108.3575565790775,117.0,188.0841121495327,248.0,0.837432915921288,0.4479144390794648,33.15700934579439,47.380507343124165,798.651662804254,3745.0,177440.0,9682584.0,574525112.0,124173.0,6021038.0,330185510.0,19580424794.0,5346067.0,260619288.0,14167225524.0,830059479060.0,261434211.0,12731264060.0,685573141568.0,39711562161716.0,3745.0,-8.01492205937393e-12,1275386.777036048,-5097575.421776428,-1.4154011296341196e-11,137658.26168224294,-3904654.7363936976,158811605.98987934,1228861.678504673,-1808751.288581662,328919214.3941423,-2051181322.426528,2683861.2000209643,70277635.11171436,-288087552.36255544,63464579763.209595,0.1785557213296034,0.0003963561116589773,0.00028155352041793746,6.677244472745963e-05,4.4057636219742794e-09,6.574352572287963e-07,-8.02559894432971e-09,12,1.118472617200661,4.302086614567069,4.811766075218761,Incomplete,../Images/Training/4 nM 7.bmp,12,73.1404772409568
12,529151.9162999999,820.8149273773904,1.3306094701033464,1072.6493450921944,824.7477428941447,6033.747948331128,69.0,181.13787954206072,252.0,0.6752184629173202,0.6393828891853399,55.94192799070848,62.00116144018583,1192.974328726314,6027.0,373681.0,27990937.0,2290468669.0,337162.0,21370725.0,1622568553.0,134566702707.0,21894090.0,1439625101.0,111023659337.0,9298875023399.0,1572608542.0,107184945135.0,8380811494219.0,707290830707613.0,6027.0,3.8617997688561445e-11,4822280.991869918,-42975979.37280344,5.326228347257711e-11,466289.4065040643,-1119398.587471529,1264230497.730616,3032597.6747967484,29995835.521080617,1704755488.0617063,25244597796.389454,8512214.301370123,269557304.02642274,15132769381.766315,1133971424591.3738,0.21624053042946767,0.0030865578055175426,0.002240817565734605,2.8058684359640187e-05,-5.02096757813718e-10,8.564363223180058e-08,-7.017710805800435e-09,13,1.300578697345847,5.625088922058239,7.31587082270506,Multiple Crystal,../Images/Training/4 nM 7.bmp,13,102.1090270994059
13,400090.4732999999,713.7303496961354,-0.8864835638432379,1188.4316177627384,491.8285081441607,3916.451099817384,100.0,189.40157998683344,247.0,0.7327544621321755,0.9103465853434576,45.156243142418255,54.09041035769146,1122.680852424232,4557.0,246490.0,16397170.0,1212903826.0,205777.0,9270724.0,538162420.0,36067800070.0,11594115.0,462485978.0,23940805926.0,1452368797880.0,725220637.0,26698398196.0,1266827465200.0,70589477108494.0,4557.0,3.694822225952521e-12,3064424.7509326288,-5537812.58125266,2.2282620193436742e-11,-1859838.372174676,-1073333.8677480663,-2203816946.827518,2301998.7548825983,3322167.3947721687,1678744939.7101092,2334285874.2722096,-6225269.939204022,-1602020649.7276824,-2612653491.130027,-1735541611447.8132,0.2584204545469539,0.033432393837367555,0.00012691943990453795,2.9605259911292065e-05,-1.1589731680428504e-09,-3.851478243398333e-06,-1.3964625454393624e-09,14,2.41635366409951,3.295478714366614,7.96304206642171,Multiple Crystal,../Images/Training/4 nM 7.bmp,14,97.06171279636347
