,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region
0,454929.2950089998,248.63211014829258,-1.1863671478303761,402.8268855255851,175.27346049587064,1124.2384242568717,80.0,130.52079566003616,173.0,7.827205438066464,8.436541463530503,80.04318264014466,188.5183001808318,454.5174426795962,5181.61,104250.62,2627760.28,76654077.25999999,44263.88,721864.7999999999,14874856.259999998,359809967.7,559688.84,8175681.06,149089780.51999998,3187398297.12,8232931.76,112104703.91999999,1874813034.8999999,36688659329.82,5181.61,-1.155125772811516e-11,530305.672188065,2446441.2874704804,-3.994671260443283e-12,-168695.65005424953,-784680.7340557675,-42787316.28951603,181564.8452079566,-202730.3905017183,21374075.55897131,111233850.28152327,349758.63579606847,-11409748.162937023,-10103066.283137597,-2393620835.5966578,2.3278272300554317,0.2686978623911411,0.034341754834419716,0.010779228786746068,2.1884622562412002e-05,0.0016911107874967518,3.3109047465233266e-06,1,2.2982765581619558,2.7908723688837966,6.414196542227557,Incomplete,../Images/Additional/Si embed/2_01.tif,1
1,1506284.8809429996,452.41690287590427,0.5997075335432592,552.3957463983498,410.85589833369687,1995.1538958151539,75.0,166.40415073730202,239.0,7.834004566210045,6.2632321205787616,245.07846531949752,253.23051884216275,642.7847317726207,17156.469999999998,463665.07999999996,15122898.899999999,552221980.6999999,448738.67,12903267.709999999,429680230.54999995,15728649826.069998,14933371.909999998,434071930.80999994,14371450658.13,518200127967.4899,557834395.1899999,16324638102.289999,536434367862.64996,19027191830511.887,17156.469999999998,6.834216748075049e-11,2592039.905614418,3412294.9837532802,1.1251657383581914e-10,775804.9321299826,-7802354.782026327,217602073.443562,3196319.1273839423,-10095804.637140417,451309282.54679245,-4363021161.39791,38680.935003351806,448750699.5525629,-4279776256.8784685,128097002822.8668,1.7265484604152943,0.026327010221134216,0.008740067974714934,0.0005442219115585206,1.2653639679166875e-07,2.813867667793417e-05,5.867380728833819e-09,2,1.3444999783103866,3.6118198027839012,4.85609164650398,Incomplete,../Images/Additional/Si embed/2_01.tif,2
2,207309.55215599993,167.8397873457303,-1.5010369428876473,323.0009077104182,121.05897966268785,916.1007080653334,73.0,123.81349206349206,174.0,5.932763819095476,8.687000959802793,41.01234126984127,134.78670634920633,334.8382315387536,2361.24,33966.25,663236.71,14974037.709999999,10335.109999999999,138188.75999999998,2656451.2199999997,60072081.95999999,70602.95,940260.7599999999,18747402.299999997,440298773.67999995,568262.3899999999,7722772.739999999,160681257.6,3899711375.3399997,2361.24,1.198401378132985e-12,174634.899484127,409211.9361511087,4.161115896295086e-14,-10480.977103174606,55010.71550799943,-1336659.5733084737,25366.337579365078,16393.06849048884,2478615.672666017,8655841.56790781,37178.28464254218,-64509.87658286802,5734400.294174262,-2971790.9418319534,3.149427391400417,0.601279318409321,0.015329282941363195,0.019915171941631598,3.5491708520057826e-05,0.004257776061076976,1.0928664522204734e-05,3,2.668128449540962,2.836217131893172,7.567391618679643,Incomplete,../Images/Additional/Si embed/2_01.tif,3
3,149723.56544599996,142.6363918055237,-0.3443703219822495,196.07111454395363,127.95495035696827,643.096022922795,74.0,104.82967032967034,149.0,6.767222222222221,7.099717011327645,86.18340659340657,81.39543956043954,218.54407701880186,1705.34,14813.97,151615.97,1707991.71,15685.38,127741.20999999999,1287072.5699999998,14542774.089999998,187887.24,1434350.23,13947423.03,154368154.51,2472780.48,17743097.59,165303918.98999998,1775342885.83,1705.34,2.330224901925248e-13,22929.78005494505,-7441.329031517893,1.1318235237922635e-12,-8514.755824175825,40471.05426397778,-294100.37692604266,43616.21736263737,-41157.04439922711,521326.15420219867,-1519382.5275062502,-57715.86884675757,-440787.5081537374,1140757.808879055,-14411676.569303516,2.0089964200453574,0.06983268595308327,0.024344062055208053,0.001421189885850693,-8.918205306709214e-07,-0.00012268789654522945,-2.403235680338092e-08,4,1.5323448916744145,3.2799121095352928,5.025956566187459,Incomplete,../Images/Additional/Si embed/2_01.tif,4
4,179339.21575399995,156.10718665956597,-1.4583770347541802,206.09970171823807,124.42154159743839,575.8412594298461,96.0,157.72477064220183,214.0,8.618818565400844,7.4699017500657146,48.096467889908254,90.476376146789,210.56456135826843,2042.6599999999999,19723.85,251725.05,3640910.2699999996,10485.029999999999,96867.06,1183974.46,16522552.02,76824.62999999999,677675.8799999999,7961051.839999999,107427537.24,639137.07,5412524.279999999,61381595.67999999,804145356.1199999,2042.6599999999999,9.986678151108208e-14,61272.27821100916,26976.685053446592,-9.986678151108207e-13,-4376.00490825688,-23628.064248800627,-257860.49639417624,23004.68243119266,-19215.620758353663,664937.9678582691,-861379.3351491329,8626.793619223936,-117160.32418764269,-211592.8945358444,-5413422.464739721,1.7733557916463643,0.07281802957309037,0.002922597714340538,6.18354395967874e-05,-2.290144251689799e-09,-2.0778986049691713e-06,-1.6204127154982237e-09,5,1.6564631740785414,2.7939936575798017,4.6281476023899515,Incomplete,../Images/Additional/Si embed/2_01.tif,5
5,1066163.4110879996,380.62486064465827,-1.5022812725808528,778.1110791907346,210.73846864161027,1799.2685026072818,82.0,158.61265432098764,236.0,7.926579634464751,9.019807829208867,85.9422762345679,329.5188966049382,707.7917147014367,12143.519999999999,427056.49,20229689.45,1100697657.37,111381.18999999999,3585730.34,163824124.26,8833322006.0,1428240.99,42281431.62,1844595159.6999998,97740815048.64,21138560.709999997,575918823.14,23804729575.739998,1233194620614.7998,12143.519999999999,6.471367441918118e-11,5211206.699436726,22741722.537356846,-1.3432082113240539e-11,-331260.7839429012,1575225.3459422924,-199482520.2758035,406645.15239969105,-1869452.4261199583,169812649.5398608,-366471258.83207524,579083.4713578221,-32426213.451266345,349426793.96329117,-17962792237.253468,3.3447239439469603,0.889873821997286,0.023962763532208713,0.012852182752455261,2.3750707606017534e-05,0.003730343710687081,3.913707323797101e-06,6,3.692306792425352,2.312354303550838,8.537921501494752,Incomplete,../Images/Additional/Si embed/2_01.tif,6
6,72393.81186399997,99.182713608239,1.0822132641329953,123.91687123767994,85.07525426566016,355.45122025464104,81.0,124.52272727272727,160.0,8.67957894736842,6.812754880286795,33.54034090909091,61.22443181818181,140.54999999999998,824.56,5387.75,43167.59,380037.82999999996,2951.5499999999997,21260.53,177121.11,1591878.67,15863.409999999998,121294.65,1039423.4699999999,9490976.069999998,98356.88999999998,787089.3699999999,6899571.39,63848107.629999995,824.56,-1.830890994369838e-13,7963.541704545455,-6092.138298037187,-1.9973356302216416e-13,1974.833977272727,-3206.7300439049595,41432.45639687323,5298.202613636364,3503.670958161156,52520.06597760436,7745.743077540566,3642.778675103302,30880.354624826836,7048.569937196752,578722.6761895306,1.7125186361288505,0.04040455853466119,0.009132150571886656,0.00013934303934497806,6.472367485726803e-09,2.3509910177591824e-06,-1.54765972988497e-08,7,1.456555990426206,2.868465098451884,4.178080022478588,Incomplete,../Images/Additional/Si embed/2_01.tif,7
7,68280.52709899998,96.32381976317262,-0.16446780329954988,113.91335058712016,88.66064270354724,358.0577161915385,83.0,125.63855421686748,149.0,7.777099999999999,5.883161722244312,51.13987951807229,50.01096385542168,122.16985307349763,777.7099999999999,4150.91,26582.69,187259.44999999998,4244.61,22197.53,144063.75,1033820.21,30274.469999999998,157875.12999999998,1031515.19,7438140.249999999,238344.68999999997,1250098.5499999998,8222821.529999999,59461073.629999995,777.7099999999999,1.9141133122957398e-13,4427.833012048192,-1887.438176803597,-5.492672983109514e-13,-457.4366265060239,3862.910013064302,-10969.982163672834,7108.104578313253,1282.9296821019038,34621.426225604984,-13387.51873108781,-4477.932384961542,-2158.1182967083923,36248.65135858553,-100490.1645805797,1.6745445769141305,0.01803716864281025,0.007885432711108932,2.0149200732273312e-05,-7.648563882595532e-10,-2.7110962597688655e-07,-3.869253785031187e-10,8,1.2848243269339912,3.1432462862875616,4.038519294167184,Incomplete,../Images/Additional/Si embed/2_01.tif,8
8,392407.36658099986,230.91590100709968,-0.035120781960160614,298.6136227636972,190.9434711116341,966.556062098,90.0,144.40251572327045,201.0,8.067671480144403,7.204093004704366,125.58157232704401,105.36830188679245,314.97697852382794,4469.49,50260.67999999999,681405.1399999999,10190156.1,59902.409999999996,667734.3099999999,8883650.149999999,129896150.71,1086348.43,12253120.889999999,161884974.64999998,2340787585.6499996,22408308.15,254609032.92999998,3337071050.93,47725505336.53,4469.49,-1.91411331229574e-12,116209.56867924526,-86056.5284086863,2.6631141736288553e-13,-5885.2439622641505,-116530.4847858075,-513641.6773118075,283505.43811320746,194579.4870262252,5930228.446294866,12314481.967985947,249134.05208496502,-2030844.3904330642,-10970007.011009356,-139230811.09596223,1.7567651015582748,0.05798315592061218,0.003488145146913897,0.00012689322900681573,3.1281575427114516e-09,1.2824582608403617e-06,-8.449331536707516e-09,9,1.5638849604295415,3.236811680433172,5.062001106772109,Crystal,../Images/Additional/Si embed/2_01.tif,9
9,387471.4248629999,229.45900380680138,0.5622232789528121,251.65330389020434,217.79752263237134,815.304251303641,75.0,140.45010615711251,194.0,8.40622857142857,4.69405775094317,126.26622080679404,111.58456475583864,263.86159572776023,4413.2699999999995,52556.329999999994,789094.5499999999,13495995.169999998,59471.38999999999,730747.5599999999,11264970.059999999,196267112.1,986183.1299999999,12187465.299999999,186545605.92,3218654967.9999995,18049084.31,222537368.82,3350707839.72,56762746305.84,4413.2699999999995,-6.990674705775745e-13,163216.72628450106,211501.3984298661,-8.854854627315943e-12,22520.327494692156,95084.40674000734,1422388.0623029699,184771.42653927807,-163647.6795915545,3928149.1433671108,-2983114.542106309,-220114.8717401199,1943403.72666266,114420.16078964429,79678327.57721293,1.5686376856567499,0.005406862731412931,0.0034477539456889083,8.251953626655508e-05,-2.139774488482688e-09,-5.567975830544532e-07,4.181812818677217e-09,10,1.1554461265153115,3.239791565221635,3.7434046147523166,Crystal,../Images/Additional/Si embed/2_01.tif,10
