,Unnamed: 0,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region
170,172,180161.87270699997,156.4648210037954,1.4103194358157365,218.81616614869515,141.19158042505916,687.0636999391282,64.0,108.0958904109589,158.0,7.125104166666667,7.158396614254829,64.99100456621004,118.60109589041096,234.99840446266862,2052.03,25973.64,397662.8,6720988.56,14233.03,186594.18,2801704.96,45447460.92,128884.35,1760791.66,26591347.88,427331518.24,1346928.13,19007700.9,290087591.56,4666153294.44,2052.03,-1.5812240405921331e-12,68900.56219178082,-56664.40069056126,5.82556225481312e-14,6439.115342465754,-119519.91971977233,273782.36280111194,30163.014063926938,40109.23712141112,1009010.19506951,1457957.727390099,34551.12371593583,194969.85477369887,-2035054.7618234446,4240542.107062841,2.0655027262923573,0.07731705705795958,0.03937597447880967,0.001587596669228487,-1.3237325861743441e-06,-0.00010975961010621413,2.057977896543148e-07,173,1.5497819734714076,3.1399128868396233,4.866180390294617,Crystal,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,173
171,173,285461.9626909999,196.951542999414,-1.1897571547585135,300.9879308603624,153.59395654315207,997.2725580348973,67.0,115.29106628242073,166.0,6.717747933884298,8.058170233102247,85.51812680115273,134.50135446685877,337.84015451097576,3251.39,46671.97,858188.9299999998,18277468.69,29674.79,372429.39,6170004.449999998,121001153.49,346886.77,3947515.41,58832758.91,1046329900.23,4616552.1499999985,49542216.51,677239359.81,10946768092.65,3251.39,6.458051871049974e-12,188237.6834005764,554520.9598370559,5.326228347257711e-13,-53536.399596541785,-125542.31809582331,-7313748.829065003,76050.86242074928,-54627.08661528618,3591751.967441557,14264173.590841725,62383.38007773515,-1851711.4277772985,-3899599.5323577495,-231892493.28861743,2.194923517522159,0.17703780892010418,0.015036828347454931,0.005385754426584406,5.096711287884084e-06,0.0006458350985557817,8.827557362660408e-07,174,1.9596339441636828,3.3133307212160714,6.492915349535348,Incomplete,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,174
172,174,865435.1145559999,342.9276632241657,1.3872372348836612,477.07139591697705,312.17618981552005,2089.2439741655644,62.0,116.56083650190115,176.0,6.6964945652173915,7.085440555375822,172.96200570342202,253.2037642585551,577.3015090920861,9857.24,266370.36,8764716.739999998,324050168.52,181956.03,5080854.39,175501964.63,6833135513.249999,4073017.19,117349814.41,4155839678.81,165491921546.59,99389173.53,2941133755.17,105667007424.65,4253614045345.59,9857.24,-2.6764297444969996e-11,1566640.1296577945,2532812.344578355,4.727027658191218e-11,163890.49186311787,4855394.1172343865,98799089.46492891,714268.0012452471,1234879.4287264522,74776156.80359197,779303655.6521826,-2164687.1591377407,19442452.3106434,330836374.3039107,9167569387.161491,2.0609920366268137,0.07266953249383984,0.0232993596990306,0.0017754702852020427,1.189405060309351e-06,0.00010044023164458919,2.6567706446855875e-07,175,1.5282119888736598,4.3793109208525,6.692515452252137,Incomplete,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,175
173,175,1074389.9806179998,382.090498953608,-0.7461966690252442,652.807100980595,265.74401272081025,2117.962753910923,59.0,98.88744257274121,176.0,6.832618648799553,8.558492289949204,266.1266539050536,271.82326952526796,629.6751546631008,12237.22,355001.18999999994,12341067.71,472961628.56999993,347561.41,8538899.739999998,260452530.36,8995800129.759998,12156516.19,269945689.64,7506760489.259998,238558333777.1,469002260.11,9789224050.78,255526230034.68,7632293324813.199,12237.22,-1.8541932433890907e-11,2042499.4974961719,-3557811.898640823,-4.613845305811992e-11,-1543840.7965007657,-484860.1859272494,-497269653.79328835,2285080.216699847,4982017.694116237,455098711.39681566,1112815186.4610991,-6068655.657048117,-504883189.9247872,-2141642459.386807,-151130707544.90112,2.5372234839063075,0.3519047095715709,0.010215677563978995,0.0012633810330522804,3.7529067032181097e-07,0.00011875104721212607,-3.062531165375313e-07,176,2.4565260917710003,3.2443929465986012,7.9699359252772615,Incomplete,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,176
174,176,1380418.3671339995,433.10243800410103,0.3966581065020835,640.6807292958488,341.4933579354165,2679.7253511210265,45.0,103.0870083432658,170.0,6.690578723404255,7.928002795760112,301.03498212157325,236.26583432657924,634.5365106910713,15722.86,396454.07,11792810.27,390284796.41,505136.7,13909099.73,436559965.65,14939577333.05,20332150.4,583903627.93,18676283372.21,643788689534.2899,914988314.58,26826575480.21,862749059692.4099,29663787554149.25,15722.86,5.25965049291699e-11,1796166.5538081038,2346297.333528344,-2.0705712699964353e-11,1172008.601454112,-1418647.894666189,272503709.8889136,4103354.513825985,-4081820.8084876896,394299421.7215455,-1136966271.0708287,-1894827.1033834761,519270451.2505049,-1544061926.3853548,89035282675.14865,2.0952354978875793,0.1456199270260686,0.0017528339923917758,0.00011224171576391766,5.1008044057952854e-09,1.3786833072220362e-05,1.4875078444434696e-09,177,1.8761147600915116,4.182622058987517,7.847078980750829,Incomplete,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,177
175,177,525677.7929669998,267.26684026552255,1.3691977322189326,352.115182717007,226.98544241640957,1155.287872892359,66.0,108.23161189358372,166.0,7.745705045278138,7.1632833058216585,145.9168544600939,187.6932707355243,388.2618669145864,5987.4299999999985,119936.0,2918548.86,79800879.32,93240.87,1928327.26,48932482.49999999,1385901127.06,1684004.5099999998,35491311.2,917484426.36,26344373532.44,32810469.87,701617148.26,18322429866.66,529335154464.58,5987.4299999999985,-1.6577885730839626e-11,516074.9945852895,663249.7904484933,-1.4880150445151228e-11,60591.522910798136,1055138.693464112,6835416.336642668,231985.8912676055,-128642.19119046055,13305241.643106624,23015302.373871684,-639470.798259605,6308402.593847186,40880824.78571178,575721585.9330789,1.832041178026344,0.06106167306758083,0.015605080427831203,0.00045938418862665175,1.0199504085400824e-07,2.2508687836399273e-05,8.263285830510686e-08,178,1.5512676891015955,3.2809942018911964,5.0897002935234905,Crystal,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,178
176,178,343047.94940099993,215.90498891598392,0.9634462286941456,231.83708162844317,206.28398126304603,767.5125188596924,65.0,107.26618705035973,149.0,8.568618421052632,4.276372778089813,100.98028776978417,115.00158273381294,250.0227845617275,3907.29,47955.66,727936.5599999998,12341470.62,42108.78,531410.1799999999,8115731.799999999,137135215.94,582308.0199999999,7460600.14,112712029.84,1865281646.02,9145307.4,118577050.16,1771604171.4999995,28701722883.56,3907.29,5.659117618961318e-13,139358.45956834528,-13571.36134672134,2.0472690209771822e-12,14593.067194244602,-87437.35213498258,756190.3930948427,128502.60676258992,-826.5609637182838,2994009.9272882123,-4589670.1938135885,100046.79697324142,1275269.510494333,-2231668.636749885,50824974.50292947,1.5404140936513246,0.003422509157122661,0.0011124092968366971,3.100380502176178e-06,-1.650059889021118e-11,-5.2327764610549946e-08,1.0262985637141613e-11,179,1.1238734108627306,3.3105684106641604,3.7206598115875393,Crystal,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,179
177,179,1223290.8891109996,407.70884608128233,1.2218712295477558,485.53858083796786,377.90490561486183,1733.4598012123333,62.0,106.689307330195,174.0,8.23474586288416,5.8831089338436175,229.03254203093482,254.94969737726967,554.9698417031325,13933.19,379110.2,12545811.579999998,466709842.76,340571.39,9562815.86,331650437.88,12916707100.999998,9848891.33,283382738.14,10066965749.08,400492168160.92,308934793.73,9065813744.24,326617928136.18,13144096643794.22,13933.19,-6.657785434072137e-12,2230546.8241156684,3966476.563470095,-8.521965355612337e-12,296159.20942837925,8874501.951819466,126660853.84051786,1524245.524801613,924674.3995920619,170741938.31066948,1190805026.5625494,-6318170.191612999,61318295.89292501,985762967.4292897,22957178781.92124,1.698102835611969,0.01854741971800857,0.015950182665205218,0.0004471051324817531,1.2691226096756214e-07,1.9195952287582935e-05,-1.1429740860896878e-08,180,1.2848168246135439,3.5701793217351296,4.587026459452666,Incomplete,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,180
178,180,571746.5823349998,278.7321421449009,-1.243451876060531,397.8545356628949,215.74795536961014,1257.0831877498206,91.0,142.2388489208633,205.0,7.537210648148147,7.872662866223422,132.62257553956834,175.53582733812945,404.5410011358552,6512.15,121997.4,2965717.44,81253416.72,92172.69,1569034.61,36889661.89,1008670052.45,1573944.4899999998,24633139.69,558224430.81,15111078541.929996,29948253.45,430252775.03,9319036148.349998,247800611653.79,6512.15,-3.6617819887396765e-12,680240.9680575539,207206.82500905558,-6.175095990101907e-12,-157711.32352517988,822094.1307419897,-21541087.10661652,269336.2144172662,-388363.4477922475,28116533.53477501,-106513982.45864694,46364.77291324413,-19516510.21785294,92194967.34598458,-2964024391.56572,1.9658965529213188,0.12274312015424628,0.005093689892190967,0.0005180031645912837,-3.8085999405509305e-08,-2.867396144421075e-05,-8.132316630291883e-08,181,1.8440709437144265,3.1596552887233043,5.826628510088262,Incomplete,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,181
179,181,217181.43559199988,171.78949920202302,1.0748017725894687,297.56053542917283,121.19204932934231,839.5901958760257,68.0,134.59848484848484,187.0,6.509684210526316,8.557629960650766,87.84374999999999,124.22348484848484,319.81774262851644,2473.68,32795.0,561244.26,10936214.239999998,23190.75,361888.14,6951265.68,147771740.1,272732.59,4813294.04,100167492.58,2252461233.8,3673049.37,71221238.82,1570930610.7599998,36744570007.38,2473.68,-4.7270276581912176e-12,126462.06303030305,142315.18237832873,0.0,54435.01500000001,246248.0720454545,6747738.12892562,55319.30875,176864.53526515153,4746674.831219581,31979914.744593035,78944.2996875,3198211.0108735794,25445556.17715898,463807411.6307855,2.6082037962049904,0.3716125597888273,0.04877638157349036,0.017279136382788867,5.142930795749053e-05,0.002844972396999722,1.4871459590019932e-05,182,2.455280994717276,2.821577783038605,6.927766305811192,Incomplete,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,182
180,182,735455.3159819997,316.12832454041785,-1.1330034865808996,482.9893231105725,253.9959560318154,1708.1749985441793,67.0,110.0413870246085,176.0,6.934420529801322,7.969717337719266,147.9076510067114,225.91761744966442,466.8103531414015,8376.779999999999,201970.35,6079865.05,205915391.73,132229.44,2801742.44,76878376.32,2470686416.18,2652853.14,51113893.45999999,1276913035.06,38284800244.16,60120712.26,1072271879.0,24486449641.44,679552959562.94,8376.779999999999,4.796934405248975e-11,1210210.805872483,967204.9359141531,1.0319567422811814e-11,-386406.9774496643,-460606.6640547714,-72532474.04862896,565580.3689932885,-649304.416018648,67291570.54868725,-69525374.96154764,389164.33366154623,-57687309.58671297,127345982.05326724,-10540781234.28806,2.221860845689848,0.16921141478372692,0.0021742679044396934,1.984052431130191e-05,4.367718182117159e-10,2.4196462773845595e-06,-5.14469058210221e-11,183,1.9015630431929929,3.5366723793045867,6.7252054923670315,Incomplete,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,183
181,183,588199.7213949998,282.71423162689985,0.2936155264027364,310.2630290702096,270.1438852547655,1096.7943296540514,61.0,104.47272727272728,150.0,8.545344387755103,4.608416040014206,149.97241958041957,144.42904895104894,348.2061442594027,6699.549999999998,103266.77,1949100.55,41111990.03,107230.27999999998,1683610.97,32165514.03,690443994.8299999,2166081.64,34286019.989999995,653185332.9699999,14013939919.77,49112854.99999999,773338360.91,14554331956.89,309417938374.73,6699.549999999998,-3.328892717036069e-13,357348.00151048944,52267.21763047677,-3.2623148626953475e-12,30764.933804195844,20580.65222086148,9542056.629232368,449797.27032167825,-86754.21888172528,18654411.0322854,-4001228.3837230965,44885.473730667334,-3164835.4016526365,5874099.524581114,393875605.6608392,1.5788454630195463,0.005036138273716357,5.5946744964361936e-05,3.126997706065156e-06,4.3503436520721645e-12,1.005068560801346e-09,-7.473416181823996e-13,184,1.1485102791707051,3.5350468050959987,4.0600375930023125,Crystal,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,184
182,184,652366.9637289997,297.73592761578294,-1.5336276964915452,451.01315910054785,207.90950519051262,1280.3131485746155,53.0,115.86506935687264,179.0,8.129551422319475,8.315020870784567,102.17199243379572,195.5411475409836,466.8103531414015,7430.409999999999,155064.12999999998,4310790.31,138718980.19,81022.39,1659380.15,45408247.47,1438991425.2499998,1113296.5499999998,21907069.37,573237644.49,17448099509.39,17214236.049999993,326376880.07,8139853768.709998,236501775396.65,7430.409999999999,-1.4114505120232931e-11,1074779.8593442624,3898888.6076968512,-7.273630586723812e-12,-31464.152786885243,-284064.36055444216,-14729668.584410645,229815.33142496855,-639971.6736993779,22140368.840351734,-78786618.86667041,62783.83119368897,-706076.18205746,-1819311.6759023785,-362628621.9600656,2.0745762349454813,0.19375224879432545,0.011807816791068184,0.0036311043500429343,2.5346315191753103e-06,0.0005211671514545749,-1.2028276311331994e-07,185,2.1692762853111183,2.838748987120318,6.158030857711064,Incomplete,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,185
183,185,785637.3901149998,326.7355094886787,-0.5850881269559067,368.06627451456006,297.6354122310606,1291.0149593689744,65.0,112.97277486910994,162.0,8.425941619585688,5.512326038370856,193.11030366492145,154.75707853403142,410.6797351952005,8948.349999999999,147793.00999999998,3096382.09,72658493.75,184420.34,2908419.89,60056480.91,1407101754.65,4572672.44,69698960.50999999,1408690232.01,32540987048.99,125173005.43999998,1852918090.31,36585934173.93,830176177922.3899,8948.349999999999,2.0039934156557137e-11,655398.6902827226,-131497.6523337809,4.820236654268228e-11,-137508.9297068062,784087.6127758247,-16666994.032027692,771875.4432670156,-156391.20428405915,43023757.31148173,-77940467.2203837,-882956.7724008419,-29578627.67286364,128470802.72971562,-3005243919.263701,1.5649506686217352,0.011445106665584437,0.0014215323943645045,1.24483818403457e-05,-1.5721456952434758e-10,-3.8000512121212014e-07,8.07264815537658e-11,186,1.2366346858915511,3.5075611343953867,4.337571761678453,Crystal,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,186
184,186,212245.49387399992,169.8261261589951,1.47175347123989,232.0029415095621,149.06895993329104,786.8612986050514,64.0,111.57751937984496,159.0,6.395396825396825,7.1798574388804886,71.50980620155039,97.6586434108527,249.4954951497121,2417.46,25195.93,354701.35,5758567.749999999,18449.53,197641.41,2845209.87,46363256.61,179576.05,1912894.87,27417791.25,441424663.51,1979009.59,20704504.83,294791790.69,4705275133.95,2417.46,3.994671260443283e-13,92097.25786821707,141936.0330803439,1.0652456694515421e-12,5351.541124031005,26653.488933958302,-162252.22162950205,38773.24158914728,-40416.63153656632,1279627.1657696648,-1578889.2201370804,16706.226325341027,68581.34434173326,3290687.823862348,-4012164.796111657,1.9660852631657408,0.07124932198820177,0.0068403104037239905,0.0011377113691644306,1.9005421745132767e-07,8.136087736595718e-05,2.8038117347141914e-07,187,1.556346415869436,3.3916005266365152,5.278505323691633,Incomplete,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,187
185,187,625219.2842799998,291.4750908546398,1.2920691318628648,366.41434962358636,240.63708300491714,1194.3755107334869,61.0,105.01315789473685,170.0,8.223094688221709,7.066118852268722,131.42657894736843,153.7912894736842,385.8802176841928,7121.2,116881.38,2569703.76,63599380.98,99884.2,1741798.67,39480785.47,994968001.61,1723855.12,31066338.07,710508125.75,17897320940.53,33224539.539999995,613292614.1899999,14056678457.47,351848967704.21,7121.2,5.32622834725771e-12,651311.2151052633,42279.80014986245,-7.72303110352368e-12,102383.5242105263,76435.14946814353,16395542.525840692,322847.7884210527,-99695.48664265916,24825483.124497302,-71080611.27080221,-11526.813074792859,11740035.456845315,-12079949.157507585,1646298447.290112,1.6865633717560873,0.04792579868003133,7.346242795196528e-05,3.160911442074908e-06,5.140169296866785e-12,-1.421120751044888e-07,-6.443280839285708e-14,188,1.522684471769877,3.2596308303985824,4.963389249150271,Crystal,../Images/Additional/Images to rachel (from Yuanwei)/cube/12.tif,188
