,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region
35,7203184.280467998,989.3444610094346,0.14033119345552722,1309.749357479926,872.1314416307781,4968.8403496652045,104.0,193.83302878026495,255.0,7.635525360632852,6.990600018353444,552.6630607583371,511.40766560073087,1349.410132613506,82043.71999999999,4477885.52,289913909.23999995,20581114935.559998,4839117.76,271838888.77,17358265964.93,1202214705474.8499,384520306.82,21788253562.87,1371073035823.47,92854395935205.9,35357302809.28,2005927110025.5698,124816479307321.12,8309612848422980.0,82043.71999999999,-4.2609826778061683e-10,45514231.48007309,-210437817.40494484,-1.4266302628129778e-09,7723422.685833706,-584566859.980679,14989474600.433025,99098574.41747837,-109668884.20145006,48764073705.42212,-480979204798.75226,987354826.400715,14950221247.767706,-688731624632.9055,22029940852617.49,1.886232601730561,0.05646534475167621,0.01560914582990243,0.0005489037051120435,-6.685776575872674e-08,-2.2531158953234538e-06,1.5790130606897588e-07,36,1.5017797719009607,3.793733756224698,5.697352615076102,,../Images/Training/39.5 hold 1.bmp,36
36,974025.8323519997,363.8065395542358,0.7790365354554023,398.6566095846145,342.49439584190304,1469.3779120675642,115.0,204.625,255.0,8.033367125271543,4.795303308546731,186.41076858108107,253.91592060810808,499.5185580136137,11094.08,300636.44999999995,9235568.61,308459603.54999995,220710.34999999998,6145342.609999999,191437954.64999998,6454193842.07,5483764.39,154867762.91,4831815184.91,162378784790.93,153437245.01,4354583450.57,135268319983.52998,4508611522644.71,11094.08,-5.8255622548131206e-12,1088676.2972888518,-817066.0858746589,-1.3848193702870047e-11,164353.10007601354,-1205927.985496444,53528770.466550335,1092858.736072635,-275188.9461917198,82425933.94435936,-183982124.44434243,857308.1326082371,17892678.483529497,-123578561.3601449,5557941631.563543,1.556176264439063,0.0058686701082653146,0.0009185597635016429,6.029499618656696e-05,1.2093839216439194e-09,8.584752640625208e-07,-9.11454646228392e-10,37,1.1639799495248857,3.685823530177016,4.290224686613079,,../Images/Training/39.5 hold 1.bmp,37
37,1265246.3937139995,414.6415486986005,-1.1738938890207504,574.8671758430648,327.2659780952412,2074.0522025464106,108.0,170.56436931079324,223.0,7.378934971838197,7.703423456224234,205.15304291287384,269.9449479843953,634.190506787984,14411.06,415175.32999999996,15008819.149999999,604990325.6899999,315525.37999999995,8273175.909999999,279328554.65,10741125602.169998,8349494.56,206351490.26999998,6563046012.849999,239911135800.80997,245255383.57999998,5828839854.669999,176402808807.77,6149693243770.689,14411.06,-1.065245669451542e-11,3047828.4497594293,-3018926.116327049,3.462048425717512e-11,-816950.2684265277,-2212717.8920532763,-279521114.7921398,1441170.9929518846,1580496.914310665,239089471.5438237,522440648.2437102,-661953.1214067565,-165776440.25219056,-401826573.7694419,-48018122900.46471,1.897740738191779,0.10015562857325515,0.001189800407577109,0.00012814370003230526,-4.743233258129332e-09,-1.3129510251587402e-05,2.4530825114329405e-09,38,1.7565748177947373,3.607880723933721,6.337512425269021,,../Images/Training/39.5 hold 1.bmp,38
38,1086729.8349129995,384.27847541255096,-0.20755599445692655,413.9270765912814,363.36480285021366,1506.582085020795,102.0,199.7108251324754,252.0,8.408811141304346,4.487672108501709,199.61433762301286,184.09461014383044,449.95516598879044,12377.769999999999,243188.97999999998,5956096.72,162994860.51999998,263690.54,5110960.199999999,123812350.25999999,3352442845.14,7112542.119999999,137534359.2,3282964332.62,87356681227.37999,215700079.82,4185114397.9199996,98683858829.81999,2585083483160.2197,12377.769999999999,-4.527294095169054e-12,1178105.208327025,-319007.3261159847,5.858851181983482e-12,-69830.31866767598,-329755.50293586164,-19624826.578223735,1494995.4306131715,767827.385777044,103541110.07350525,162334051.69858184,480183.40995325,-6792837.788863843,-63628132.941820085,-1438111242.513743,1.5318268389912881,0.00420297763471915,0.0002397495646882483,5.944648234740171e-06,-2.1467414487465992e-11,-1.2253877099541146e-07,-1.0621369814686387e-11,39,1.1391501690435066,3.6397282763611516,4.146197081289237,,../Images/Training/39.5 hold 1.bmp,39
39,2398867.6749479994,570.9372909669873,0.043478684062388695,744.0142276955822,459.2232240129827,2390.4157849599233,101.0,199.89471879286694,255.0,8.332698993595608,7.3722007695736025,364.1511042524005,251.79786351165978,821.4129147389879,27322.92,734242.57,23845534.97,854315250.1899999,1061864.6199999999,28824668.639999997,939742655.2199999,33617001484.019997,52022090.08,1449172258.1999998,47512139464.259995,1694968008049.6199,2874003879.9999995,82383906695.28,2721310365865.6196,97019836837421.58,27322.92,4.460716240828333e-11,4114402.587362825,-7611144.899453608,3.408786142244935e-11,289423.95967764064,-2533818.654766521,-7435923.459136114,10754302.039492454,28698485.88596139,1175791467.7937794,6690422983.278767,16342890.198517174,494072982.915045,1878645798.0750258,39293206127.501205,1.7486306837042211,0.06557245405810347,0.004735133249966533,0.0003216229713352119,-3.4540963520877972e-09,-8.572815440147521e-06,-4.221807300619946e-08,40,1.6201581034903152,3.2128630017784765,5.205346027735618,,../Images/Training/39.5 hold 1.bmp,40
40,999528.1978949996,368.5384366073201,-0.37475181465661017,410.02145160602333,341.9783206257761,1446.4237782895384,116.0,196.50699588477366,253.0,8.346444281524926,5.169327067778306,200.41774485596704,167.7191440329218,445.4447148636966,11384.55,203778.75999999998,4650911.9399999995,120369081.39999999,243507.55999999997,4217427.63,94133578.00999999,2414212873.35,6515373.279999999,109359265.80999999,2349951089.5899997,58538282194.92999,196776821.35999998,3199901597.0099998,65748863168.38999,1574967685501.41,11384.55,1.0252989568471092e-11,1003355.9955720162,1200352.7954564402,-4.960050148383743e-11,-141257.48512757203,-289272.9559350877,-9089279.098129896,1306916.9266831274,-1220437.108888326,75811292.11523747,-62251049.23946101,1509467.4654137993,-50132820.540712446,-44732480.48644783,-3745670313.3119507,1.5649869919931878,0.00842156301944786,0.0011804779678338266,6.0028127939800805e-05,8.238418009849632e-10,1.3570087479774192e-06,-1.4931881325974497e-09,41,1.1989691359842258,3.5276783022546865,4.229577406084601,,../Images/Training/39.5 hold 1.bmp,41
41,4133028.5318719987,749.4099682853416,0.36058963759741935,901.0289215533096,629.6860375238618,2755.237005214564,114.0,196.60270700636943,255.0,8.951298725993535,6.702043481013601,442.2475875796178,345.5094247611465,911.927758542309,47074.88,1735839.3499999999,79027395.19,4023514945.91,2221851.88,86523676.28999999,4059703178.97,211121501946.87,130340991.46,5232462142.509999,247707432775.71,12926206952006.049,8569474986.999999,349912975709.25,16580169820193.129,862456183902960.5,47074.88,6.814909170316241e-10,15020046.705873806,1759850.1861238491,4.495336725085508e-10,4595099.452937897,-9130888.57410426,3484958301.378278,25473474.502770703,-7493490.109266053,6449544379.620538,92780653.32957943,13001739.597324856,4273993189.9616523,-4809643311.743662,2507710813016.839,1.6043025804420832,0.03245394731182589,7.399944929962601e-05,1.5957609715574832e-06,-1.3526289844609466e-12,-8.388045955238493e-08,1.2630651966451833e-12,42,1.4309177397301989,3.0578785423055366,4.375572652125314,,../Images/Training/39.5 hold 1.bmp,42
42,2927013.4387739995,630.6633916577006,-1.423836147586613,869.2745427125828,493.7548370066566,2766.880548452872,110.0,189.34007869589658,255.0,8.037237222757954,7.711726241399644,253.88539066891508,409.17510118043845,884.2123017126598,33338.46,1455845.0099999998,81247597.94999999,5129270295.03,903324.22,37687339.36,1994574040.7799997,120772759665.04,30522418.939999998,1233361200.1,61998881310.31999,3579652954195.78,1175107048.06,46288382457.939995,2216686794219.88,121778496137744.48,33338.46,-1.491343937232159e-10,17672834.95429173,37801546.578147575,-1.2912774849382912e-10,-1759595.4444013496,-53196808.57406371,-1172212401.9746797,6046343.967172569,-4156697.915375796,2393139193.8420615,7356900063.758964,20426892.543384694,-813529999.0359585,-14069009125.722662,-435634885388.14594,1.8736469637388025,0.09826645124321066,0.0065384145277269795,0.00041286240276944194,3.799961658114334e-08,1.3310662059150508e-05,-6.161956027061404e-08,43,1.7605387888096045,3.182976623034173,5.603753808725868,,../Images/Training/39.5 hold 1.bmp,43
43,1135266.5951399996,392.76627818528266,0.6289478729505554,446.96707106265353,369.69271908334065,1657.5009431165645,131.0,214.118115942029,255.0,7.95239852398524,5.266260453034196,222.10294927536228,214.39646376811592,507.88511712787954,12930.599999999999,295867.12,8228883.919999999,257158075.83999997,306502.06999999995,7289466.459999999,208179998.92,6666388914.099999,8903121.01,213591529.98,6109383435.959999,195859849753.74,287167534.13,6843331469.379999,193748820218.19998,6153511277408.859,12930.599999999999,4.23435153606988e-11,1459101.1800579708,2099817.592941319,-2.8162432386125145e-11,276343.73368115944,479505.1688749412,103858705.30110696,1637911.4362536236,-3222896.6552527607,153600932.8949592,-790840833.2572731,-1517562.4936916823,35987400.99901245,-235548995.24460304,15466721578.438608,1.6262406092793502,0.009929701158791694,0.0031396373066321427,4.98736306032117e-05,8.614176593537751e-10,1.5006947005940525e-06,-1.9220253432093737e-09,44,1.2090231913977532,3.7083289808707733,4.4834557392051595,,../Images/Training/39.5 hold 1.bmp,44
44,960863.3211039997,361.34002610099157,0.9551799633439243,635.4582305671996,271.2205793796632,2154.1680687683847,116.0,172.86472602739727,232.0,6.107232142857143,8.473673635457992,181.840573630137,462.66781678082185,767.2536832756164,10944.16,540396.01,28971468.429999996,1629655895.77,212389.78999999998,11700281.52,675128139.52,40094494140.299995,5552840.029999999,324264123.09999996,19459094109.739998,1190731940174.92,170373801.10999998,10284668610.179998,632564604091.8999,39487021743849.95,10944.16,4.613845305811992e-11,2288027.4327996573,-26839233.53402337,5.672433189829462e-11,1212990.1170291097,-6900827.039631565,618190254.4922906,1431059.7475256848,2998166.7510379697,381100617.4932588,-2378432503.4004254,7067390.532654623,326965269.77637225,1182888787.1107478,134964771323.90605,2.7261558074959407,0.3796052251933237,0.10090321125891177,0.027907360411783863,0.00012286986144095885,0.001796747018370249,-9.941027190075045e-05,45,2.3429572786129365,3.3899443978333705,7.942494900996844,,../Images/Training/39.5 hold 1.bmp,45
