,Unnamed: 0,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region
10,10,663217.7825999998,918.9315032024356,0.0249414583996949,1525.248240493413,622.2558845430557,4360.674956457334,101.0,169.869870267408,223.0,0.8251228836701257,0.91299522812885,74.78805930632777,34.17527137940164,1486.880539552522,7554.0,258160.0,10911342.0,517476964.0,564949.0,19567264.0,848479502.0,41402567662.0,54754999.0,1961418652.0,87581376462.0,4386381649678.0,5975508007.0,222171173866.0,10203226389248.0,522722509485916.0,7554.0,-1.8971491044794675e-12,2088653.940693672,1818259.554811096,-1.3167777979106177e-10,259978.609478422,14671730.328845762,286313285.44698125,12503559.682949431,51265110.4680368,3591490769.565592,41001301442.978165,10253968.25282054,2092132683.2005625,71103799703.91815,1805966047588.849,0.2557214850997643,0.0333951863653955,0.0009853517268944,0.000139818382574,-1.826597928806887e-09,-1.5318587991274148e-05,-5.18648209215227e-08,11,2.4511592069771364,2.8589935990004283,7.007848482878599,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,11
11,11,1328015.9093999998,1300.3393295157648,-0.7144313574750462,1800.5600624759795,1323.5373078323714,9361.069084412076,100.0,179.13856935078672,222.0,0.6590562502723193,0.6779914477005783,101.3513156154965,103.88483406055798,1930.9021610117895,15126.0,1571362.0,188991528.0,24410324248.0,1533040.0,151316884.0,17568445560.0,2212206990064.0,183396410.0,17749596734.0,2010375289274.0,246782580061250.0,24050636896.0,2320013263498.0,258025855878042.0,3.0916598291336176e+16,15126.0,1.6757439880166203e-10,25750847.380933475,-573274291.3053566,-2.268620846734848e-10,-7942722.008197806,64162272.638598,-24652980620.184464,28020789.10881927,307501764.0459562,24251435251.233147,178647753722.51114,-216718218.1854121,-27215238185.32991,-606573294948.8291,-46858962943903.59,0.2350201298634978,0.0049190449773812,0.0030371024657798,0.0001185997414938,-1.8265273798198235e-08,-7.703931621378241e-06,6.879615100142706e-08,12,1.3604150421908805,5.198976296041754,7.072765557129028,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,12
12,12,313083.7453999999,631.3720024336488,-1.481613579303161,652.3357455139654,637.0652767974625,2482.232320072026,105.0,174.28351093662366,214.0,0.903242147922999,0.2151042603315827,35.415591699383064,32.971676948962426,736.0073865118475,3566.0,117577.0,4956565.0,236177743.0,126292.0,4159625.0,178386487.0,8699366879.0,5503370.0,179953099.0,7719558641.0,378274152589.0,266195146.0,8586549029.0,365389644811.0,17847166800155.0,3566.0,-3.893774191965349e-12,1079854.1393718452,1542279.3727294132,-2.744116045505507e-11,-4434.025238362263,3139199.2240330405,38939481.62063216,1030664.0931015146,-1188171.515758132,258959011.79326195,-366556846.7907684,-1713116.2916300946,-47427621.98506512,1259543981.707152,-8967122651.434998,0.1659687910965499,1.5449689269417222e-05,0.0002600781618952,3.7442690643237994e-06,-1.116240839259048e-10,-1.4022879530047613e-08,3.453026434481369e-11,13,1.0239700220254788,3.805145336802467,3.8963547543357695,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,13
13,13,177261.94109999997,475.0756920586815,-0.9327108233994896,503.4617015169288,459.0687928971864,1828.434486354872,112.0,183.9618623080733,217.0,0.935155164427976,0.4105798294361167,26.786032689450224,23.789995047053,529.0524711217215,2019.0,48032.0,1485200.0,52369472.0,54081.0,1257203.0,38565273.0,1357390589.0,1773301.0,39887215.0,1187125961.0,40794572389.0,64828995.0,1409905085.0,40442135883.0,1346098142699.0,2019.0,-5.115907697472721e-13,342518.95789995056,739522.7321937379,-1.8189894035458565e-12,-29383.722139673104,180734.45796213797,-8388440.708020011,324685.5661218427,-725460.3233921141,37480177.75345619,-163854813.43751448,-64779.93009942066,-10832056.358563624,66085378.82992416,-2255821151.2491474,0.1636765055945224,0.0002269787657184,0.0002644156896588,4.066631067894164e-07,-2.2659566304930906e-12,-3.128901869428144e-09,-3.556386988129177e-12,14,1.0967020832315315,3.631725076298363,3.982920456900607,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,14
14,14,283671.7838999999,600.9843034448132,-0.2422256030490102,857.8009125918854,506.8439302846484,3156.377791630308,101.0,176.07582791705354,226.0,0.76113074204947,0.8067709628672145,47.33147632311978,32.33395233673785,939.8535050208624,3231.0,104471.0,4032201.0,173875073.0,152928.0,4688254.0,179822686.0,7854716350.0,8867360.0,253125194.0,9431274550.0,408172653914.0,572589336.0,15095917294.0,539279769442.0,22845127781770.0,3231.0,-9.947598300641405e-14,654240.66542866,1189705.068401406,-6.473044322774513e-12,-256512.6629526462,5560796.273801244,-109915096.61001223,1629051.988857939,-9309355.5264486,340809589.52633375,-4781440238.70916,-1326775.168100818,-372310550.5624377,6553039167.755145,-183043905410.27164,0.2187195800860415,0.0111346047677988,0.0033289519086769,0.0002381483530903,8.744914851645806e-08,-3.133507066404719e-06,1.931712389854699e-07,15,1.6924359972312113,3.679615800469558,6.227514236695418,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,15
15,15,585780.9167999999,863.6199556639356,-0.7981672826120608,1540.2603401100976,657.2318417403467,6033.757749543462,103.0,180.08603117505996,226.0,0.6166928551622146,0.904392383740934,65.83363309352518,59.78102517985612,1612.6202832657166,6672.0,398859.0,30621653.0,2700881727.0,439242.0,21651665.0,1441437127.0,113894584205.0,35459006.0,1497854747.0,87882118293.0,6195281738675.0,3218265114.0,120898668491.0,6417968349985.0,408426281012195.0,6672.0,9.080736163014079e-12,6777453.077787767,59961731.76113542,1.5683099263696931e-10,-4606672.06205036,-23714384.24569992,-10271689161.692385,6542109.332733812,-15373066.908236176,9266370668.845695,10175883758.989157,22488272.19704279,-8559445289.774386,8847753379.502447,-19525384040281.98,0.2992112247819006,0.0428641003605377,0.0015142028453583,0.0001504863187608,5.7590096651884834e-08,2.5060136642441533e-06,4.293812644286713e-08,16,2.3435570863875004,3.917362274686739,9.180562118789164,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,16
16,16,1555848.8648999997,1407.4687564638853,-1.4914842326378006,1830.6085864212632,1139.7986054097807,6755.362000847103,103.0,176.7818407539078,227.0,0.8775813400683405,0.7825134313135091,65.82207550363975,95.22143219908584,1837.4042004142689,17721.0,1687419.0,202790615.0,27336293577.0,1166433.0,109024953.0,12942339801.0,1722644398299.0,93328263.0,8665650073.0,1017532725849.0,133753703340463.0,8312145855.0,771588216147.0,89900578258167.0,1.1700956495005572e+16,17721.0,-1.7143975128419695e-10,42112161.10005083,6320194.275649764,-4.1583803067624093e-10,-2044467.8242762843,-16405062.334467417,-16388528573.300323,16551222.004062977,47941436.47560071,33146942647.51676,350348055600.8854,-9785687.66742168,-2799780994.124874,-17258797556.58637,-26725509008589.09,0.1868059280404553,0.0067947644030856,1.1708691857132764e-05,2.0772988948894613e-06,5.891399002960878e-13,1.2636203874237677e-07,1.0227827198251705e-11,17,1.6060807389417031,3.690227419971549,5.92680318153084,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,17
17,17,8428.502399999998,103.59296577748523,-1.3806344217063793,173.16408142053976,74.09413379193991,463.7342121284359,154.0,188.36458333333331,206.0,0.768,0.9038336751346512,3.9895833333333335,9.28125,181.93249105093895,96.0,891.0,10259.0,131277.0,383.0,3244.0,34070.0,397876.0,1963.0,16158.0,160380.0,1740894.0,11597.0,95302.0,912584.0,9373186.0,96.0,0.0,1989.40625,-867.697265625,-2.753353101070388e-14,-310.71875,-1091.418619791667,-15177.91177368164,434.98958333333337,418.1829427083333,6586.767927381727,16437.484488169353,294.59353298611086,-2500.861887613932,-10524.890935120762,-96881.69602342116,0.2630637839988426,0.0329947264402573,0.0021144458869594,0.0001026516276462,-2.5662094032459013e-08,-1.487840673097006e-05,4.035596630222673e-08,18,2.3370822028474385,2.678004631931887,6.258716964431018,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,18
18,18,395086.04999999993,709.252551939867,0.3640186119707927,1227.4704603549308,510.3921626633296,3996.852594298462,105.0,179.7391111111111,220.0,0.7407407407407407,0.9094523748498584,63.529555555555554,31.532666666666668,1163.7298580426643,4500.0,141897.0,5814909.0,278607831.0,285883.0,10342818.0,457249098.0,22867323144.0,22482527.0,864078162.0,39162946590.0,1980600079572.0,1948479769.0,76676619648.0,3491913028044.0,176472569801826.0,4500.0,-6.30961949354969e-12,1340518.1980000003,10708016.809730658,-9.305978210250032e-11,1328164.6553333343,4069366.9238515296,820719015.7668468,4320507.06911111,-13611288.23118192,1096762196.557886,948945943.3905644,-28784966.82630736,1748578566.5318727,-8351170444.644775,910517607768.2208,0.2795568033141289,0.038863390528646,0.0023503176764954,0.0003356073029435,2.544009970897168e-07,5.8245488259727634e-05,1.5531462740522848e-07,19,2.404955542322087,3.256170085871352,7.830944294759693,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,19
19,19,482092.7778999999,783.4663930593997,0.6121389395636504,1202.3405069537753,670.3965555360624,5837.929481987411,103.0,171.592970315061,223.0,0.6630041052885777,0.8301257038625219,62.751229284283376,52.55108359133127,1221.4829178502662,5491.0,288558.0,18206556.0,1298315238.0,344567.0,19938637.0,1327573529.0,97580511469.0,25987021.0,1558036957.0,105361119209.0,7785089709973.0,2155378541.0,130481596003.0,8812803677651.0,647025931267807.0,5491.0,-1.7855938949651318e-11,3042520.421052632,21765501.783607617,-1.0434320074637071e-10,1831267.78018576,-7380453.422452114,2101409430.051053,4365018.179202333,-37437764.57139549,2319922855.209067,-38161179326.54044,-23159485.37286828,2628873787.5385194,-50110123816.232834,2859337535250.6987,0.2456806971615699,0.0166795429018285,0.003601538172375,0.0002360486335577,2.1548959734445826e-07,2.9331590630184315e-05,3.054579513832159e-08,20,1.793476558053554,4.855471015260283,8.708173444177808,Incomplete,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,20
20,20,1017566.0709999998,1138.2466169411566,1.1430694794221363,1318.3051596674804,1091.5249461013798,5037.151096905744,100.0,177.84339948231235,222.0,0.8704468644386031,0.5607636332980053,54.46609145815358,71.84227782571182,1467.9832800478346,11590.0,832652.0,73382708.0,7232222570.0,631262.0,47053134.0,4136440936.0,405098776554.0,44988150.0,3338809210.0,287004560408.0,27529578404434.0,3675850634.0,267202126680.0,22276149707410.0,2077130754128028.0,11590.0,2.3626967049494846e-10,13563091.683865402,11434872.405195003,1.723776676954003e-11,1701834.0151855082,-104955613.63938572,7457538191.136734,10605776.173943058,-78626455.40017805,10664545892.519262,-157604166032.23505,70211591.41749105,822318092.0009655,-144431543239.0667,7891970330444.661,0.1799241399067541,0.0011267251033061,0.0010015269230472,2.736022955755023e-05,3.4346167700045972e-09,9.138967405816156e-07,-2.952297565247059e-09,21,1.207764572285861,3.8209295169384583,4.614783303759599,Crystal,../Images/Additional/L1_2.5_5_10_nM/L1 5nM/L1_5nM_09.tif,21
